"datetime","WF_smarthallowTRIB","WF_mayerTRIB","WF_hwy82TRIB_UP","WF_temproverHALL","SB_confluence","WF_bloomTRIB","WF_temproverSalemRidge","WF_temprover2","WF_hwy82TRIB_DOWN"
2023-07-16 13:00:00,"15.4834791669122","16.4432735374077","18.753040944154","18.8811592711807","19.9861246410667","14.0206063403183","15.7135356267078","14.6713595529755","17.867"
2023-07-16 14:00:00,"16.183984485776","17.3802639016149","19.7433331030332","19.8154563523475","20.7466231251162","14.305771825213","16.2762860299403","15.4445948563959","18.723"
2023-07-16 15:00:00,"16.2159626910266","17.6323260086718","20.2254903193677","19.9831404464823","21.1338324044431","14.4878943197677","16.3326849272309","15.4643349972904","19.484"
2023-07-16 16:00:00,"16.0295724555498","17.6323260086718","20.4825093458963","19.9289206849471","21.0641343147803","14.6134629870659","16.2195307597193","15.2400591263694","19.817"
2023-07-16 17:00:00,"15.787210068543","17.4302509017485","20.3948195125184","19.6519834476368","20.7407676727835","14.6134629870659","16.042746078406","14.9634562002536","19.841"
2023-07-16 18:00:00,"15.4547277006059","17.0261006879021","20.0095082744759","19.2342255291713","20.1171783571176","14.5108992664482","15.781600348785","14.5934375097668","19.651"
2023-07-16 19:00:00,"15.1785473384398","16.5698363675333","19.4377571852351","18.7816455923054","19.5524352906311","14.3282975021711","15.5469877649343","14.2950388477824","19.341"
2023-07-16 20:00:00,"14.8452363953116","16.0380597703669","18.7871313232462","18.2398206727412","18.8907083671314","14.1231700609359","15.2666121853844","13.933510734125","18.794"
2023-07-16 21:00:00,"14.5496069147306","15.4807578965365","18.0312539402416","17.7327106601824","18.2062392816556","13.8720327263395","15.0053669782593","13.6192207218374","18.152"
2023-07-16 22:00:00,"14.1138825560374","14.8202913628558","17.2531713286405","17.1034475427287","17.5796833309509","13.6319185953609","14.643935157978","13.1440292969296","17.415"
2023-07-16 23:00:00,"13.6868892542401","14.2098118293087","16.5674115955272","16.5223727653856","17.0607210281675","13.4263118844032","14.2951384834205","12.675627637349","16.701"
2023-07-17 00:00:00,"13.3205601665518","13.6493192958953","15.9023625693882","16.0055934539649","16.5782102287634","13.2202259037229","13.9905046424812","12.2765048216348","16.106"
2023-07-17 01:00:00,"12.9330593526184","13.1132884859516","15.3175788225542","15.5125066877328","16.1690080099881","13.048168073341","13.6766071368145","11.8500884690392","15.485"
2023-07-17 02:00:00,"12.7408270657722","12.6261811229471","14.5656754249389","15.0661244290971","15.8051809810456","12.7840904562368","13.4884322709631","11.6549939773666","14.888"
2023-07-17 03:00:00,"12.5399808841085","12.216713143129","13.987744761433","14.7010654936957","15.4484114097399","12.5885484094519","13.3064202231815","11.4437631287629","14.314"
2023-07-17 04:00:00,"12.3679091287897","11.8306433335862","13.4189866689305","14.3527706087225","15.1364313300344","12.3925270929444","13.14530986674","11.2654160021681","13.858"
2023-07-17 05:00:00,"12.2100890681368","11.4700988007074","12.8838679259301","14.0291983795983","14.8007759739446","12.2075289800547","12.9965968257681","11.1023198527427","13.425"
2023-07-17 06:00:00,"12.0934540305419","11.1871936510148","12.454052711478","13.7921672750276","14.5218004309475","12.0575175569083","12.8842786323537","10.9830083806016","13.088"
2023-07-17 07:00:00,"12.0281578991259","11.0319148846422","12.2199019267603","13.6735316483825","14.3344373917814","11.9760417040813","12.8218542044917","10.9159833806211","12.92"
2023-07-17 08:00:00,"12.0138761318242","11.1350795444925","12.4549816925962","13.7902400910313","14.4099596174029","12.0690200302486","12.8283215262357","10.891129587173","12.992"
2023-07-17 09:00:00,"12.2931705273654","11.6253775670799","13.0934939943759","14.2397126816481","14.89345450764","12.2770230898189","13.0698184070186","11.1907452220859","13.594"
2023-07-17 10:00:00,"12.7143407536995","12.4475041862992","14.229158147385","14.979046129459","15.9049445212333","12.6575632494936","13.4461353346372","11.6364066589554","14.29"
2023-07-17 11:00:00,"13.4399604073744","13.5216929125754","15.4712608634443","16.0112909030675","17.122831059672","13.0366656000008","14.0442635494586","12.4296618953561","15.247"
2023-07-17 12:00:00,"14.4224952523711","14.6671397028718","16.5078675190451","17.2518457000531","18.3602038665664","13.3002639473825","14.8088161842504","13.5267556189908","16.511"
2023-07-17 13:00:00,"15.436626743747","15.8104593867796","17.4964636685263","18.4735525671256","19.2107378841116","13.5408573480836","15.592238462166","14.6620264420533","17.368"
2023-07-17 14:00:00,"15.2708440561173","15.7849341101157","17.6717749016601","18.5243745999428","19.2214530416204","13.6319185953609","15.4878493998263","14.4644443179138","17.867"
2023-07-17 15:00:00,"15.1826522625821","15.8104593867796","17.8466766168878","18.4789972293718","19.3290466895419","13.7119566390204","15.438055111778","14.356429167554","18.152"
2023-07-17 16:00:00,"15.1814938331501","15.9370222169052","18.1125107040462","18.4450463583779","19.5535050880142","13.8149996293605","15.4559226298803","14.3456267710757","18.509"
2023-07-17 17:00:00,"15.0085267171481","15.8349211102493","18.1378544561304","18.2703841853889","19.1376981943785","13.8490277796589","15.3359359279092","14.1450924541535","18.438"
2023-07-17 18:00:00,"14.9319470177711","15.65837127999","17.8748533896187","18.0723893654627","18.955515435244","13.7579665323816","15.2635403089355","14.0660716521773","18.414"
2023-07-17 19:00:00,"14.584084598372","15.2265686830909","17.4530177738948","17.6214964638736","18.5536599325868","13.6434210687012","14.9890001447339","13.6796024043215","18.2"
2023-07-17 20:00:00,"14.1642757249469","14.6926649795358","16.9172255218312","17.0769307402078","17.9219709107565","13.4948474547224","14.6558011098079","13.2141529375236","17.724"
2023-07-17 21:00:00,"13.9116723653766","14.1842865526447","16.2041600593321","16.6056359107531","17.3332051517098","13.2542540540213","14.4278549094926","12.9479976244143","17.058"
2023-07-17 22:00:00,"13.5453432776882","13.6237940192313","15.539111033193","16.0673048112745","16.7393063215375","13.048168073341","14.1232210685534","12.5488748087001","16.225"
2023-07-17 23:00:00,"13.2090642078553","13.0877632092876","14.8836961034962","15.5415500715651","16.2059398449992","12.8416028229383","13.8404193646455","12.1840915198691","15.533"
2023-07-18 00:00:00,"12.8980259312205","12.6006558462832","14.2956178105766","15.0845053493639","15.7608718210772","12.6575632494936","13.5801195141589","11.8460425608537","14.912"
2023-07-18 01:00:00,"12.6295955038687","12.191187866465","13.8108810689036","14.7194464139626","15.3983834804135","12.5075518263473","13.3570782835009","11.5534903086717","14.409"
2023-07-18 02:00:00,"12.4233759191496","11.8051180569222","13.289210431643","14.3711515289893","15.1114173653712","12.3345354565204","13.1752373925535","11.3340544729005","13.882"
2023-07-18 03:00:00,"12.2442368975371","11.4700988007074","12.8367804706882","14.0779734788872","14.8679602113449","12.1845240333741","13.017327360274","11.143408561919","13.473"
2023-07-18 04:00:00,"12.141853554608","11.2127189276788","12.4406046057381","13.8656650301655","14.611379414148","12.0455358138455","12.9174064823291","11.0393480669473","13.137"
2023-07-18 05:00:00,"12.0075804239149","10.9287502247919","12.0328906048172","13.6221591526883","14.3538655025426","11.906547594317","12.7942244621061","10.8988924501182","12.871"
2023-07-18 06:00:00,"11.9310020525819","10.721357351897","11.7054938907341","13.4582659050042","14.1354223131795","11.7905643214691","12.717303997138","10.8221660750619","12.534"
2023-07-18 07:00:00,"11.906890944224","10.6437179687107","11.5766466345648","13.4152820784202","14.0351244049515","11.7440751583854","12.6912744168335","10.7989257523658","12.437"
2023-07-18 08:00:00,"11.9209653315395","10.7989967350833","11.8814286021452","13.5718034798618","14.1130275673794","11.8600584312333","12.7226030429366","10.8043176885817","12.63"
2023-07-18 09:00:00,"12.1659646629659","11.2903583108651","12.5694518619074","14.0170883798197","14.5974555720249","12.0920249769292","12.9434360626336","11.0625883896435","13.353"
2023-07-18 10:00:00,"12.5364773235976","12.1135484832787","13.777189711869","14.7356732893062","15.6153591873279","12.5075518263473","13.2891557480489","11.4472165528483","14.002"
2023-07-18 11:00:00,"13.4675180594366","13.3174906992635","15.0069293259046","15.8454970469721","18.604","12.8531052962786","14.0310303666751","12.4780010181283","15.055"
2023-07-18 12:00:00,"14.984","14.5661021494102","16.3933914194933","17.1108816112018","18.105","13.2657565273616","14.7515196453527","13.4500872196975","15.939"
2023-07-18 13:00:00,"15.748","15.8349211102493","17.9043791572228","18.4700218010832","18.961","13.734961585701","15.4387248281678","14.3488239704864","16.701"
2023-07-18 14:00:00,"16.034","15.9625474935692","18.2638686916529","18.5237619148351","18.818","13.8835351996798","15.416493609085","14.2581559753041","17.534"
2023-07-18 15:00:00,"15.39","16.393286537274","19.0815621968905","18.681427831884","19.627","14.1917056312551","15.515621328837","14.2973394493844","18.414"
2023-07-18 16:00:00,"15.008","16.36776126061","19.4442422623409","18.5103798781682","20.365","14.3743073955323","15.3287420146091","13.9362585033139","18.58"
2023-07-18 17:00:00,"14.912","16.0125344937029","19.0566174668638","18.085106705764","19.722","14.2602412015744","15.1207620540328","13.6537511916327","18.319"
2023-07-18 18:00:00,"14.721","15.9870092170389","18.8346282963942","18.0712733744074","19.817","14.1571982112343","15.1912868765871","13.8028550511689","18.152"
2023-07-18 19:00:00,"14.457","15.5562701733341","18.2739538176853","17.5621998815512","19.199","13.9745964469571","14.9790049893234","13.5393957061675","17.962"
2023-07-18 20:00:00,"14.002","15.1000058529653","17.5619213513697","17.1853914942783","18.438","13.7234591123607","14.806152122855","13.3634071569378","17.605"
2023-07-18 21:00:00,"13.522","14.5916274260742","16.8262931499004","16.7306575124891","17.843","13.4718425080418","14.5881393036572","13.1169401836421","16.915"
2023-07-18 22:00:00,"13.112","14.0821854459888","16.2304848000671","16.2853290226781","17.201","13.2887614740422","14.3074363213859","12.7466072927176","16.129"
2023-07-18 23:00:00,"12.799","13.5472181892394","15.6471435673228","15.7987170293525","16.606","13.1171829133828","13.9940373752747","12.3207907302218","15.485"
2023-07-19 00:00:00,"12.558","13.0622379326236","15.0599883252809","15.3766273628763","16.082","12.9331433399381","13.7355984161703","11.985653380955","14.936"
2023-07-19 01:00:00,"12.364","12.6261811229471","14.5421316973179","14.9960244026772","15.629","12.7725879828965","13.4987975382161","11.6755383319548","14.481"
2023-07-19 02:00:00,"12.171","12.267763696457","14.0569854377388","14.7019625670317","15.223","12.6115533561324","13.3303510818494","11.4725530535526","14.026"
2023-07-19 03:00:00,"12.025","11.9338079934365","13.6285607298437","14.4152592898361","14.912","12.4730444063264","13.1630062280081","11.2628185928572","13.666"
2023-07-19 04:00:00,"11.904","11.6764281204079","13.2578905698163","14.2027239801875","14.649","12.3465171995832","13.0518563105391","11.1365017137483","13.353"
2023-07-19 05:00:00,"11.807","11.4966876305657","12.9434745057936","14.066067331527","14.505","12.2310131964578","12.9986955474047","11.0967702506491","13.088"
2023-07-19 06:00:00,"11.783","11.3679976940514","12.7218428456976","13.967966670072","14.409","12.1500166133532","12.9591003756852","11.0652843577514","12.944"
2023-07-19 07:00:00,"11.856","11.3679976940514","12.6502306741839","14.0058524448685","14.481","12.1150299236098","12.9906280635797","11.1277734362905","12.944"
2023-07-19 08:00:00,"12.147","11.5222129072297","12.8593952171909","14.1556722124766","14.816","12.1845240333741","13.0629191991391","11.2147430007594","13.137"
2023-07-19 09:00:00,"12.582","11.8306433335862","13.2531995869331","14.4498670854465","15.318","12.3115305098398","13.2182986236464","11.4100824990599","13.473"
2023-07-19 10:00:00,"13.522","12.3964536329712","14.1599174710792","14.978149056123","16.368","12.634558302813","13.4222044759693","11.6076167341657","14.337"
2023-07-19 11:00:00,"14.457","13.3685412525915","15.3577137450108","15.8572834448005","17.344","13.0136606533202","13.9310099044428","12.2611147026342","15.079"
2023-07-19 12:00:00,"15.509","14.8458166395198","16.8434038079481","17.2903757613293","18.818","13.4263118844032","14.8515450067118","13.5461989521765","16.344"
2023-07-19 13:00:00,"16.201","16.5698363675333","18.5744871724673","19.0631800026197","19.984","13.9065401463604","15.9270475642101","15.0483318493494","17.558"
2023-07-19 14:00:00,"16.201","17.4557761784125","19.6358200321154","19.8992566727995","20.531","14.2372362548938","16.4041073913923","15.6703671152254","18.533"
2023-07-19 15:00:00,"15.915","17.5568137318742","19.8434900535001","20.0456654238971","20.65","14.3172742985533","16.4203747474137","15.6657141109404","19.032"
2023-07-19 16:00:00,"15.724","17.7344271153277","20.1766028396626","20.0874757321244","21.461","14.442363696129","16.4630368964551","15.6854136688009","19.603"
2023-07-19 17:00:00,"15.438","17.4813014550765","20.1373909680836","19.6850947725961","20.936","14.4768711161499","16.2104950202089","15.2772990449544","19.627"
2023-07-19 18:00:00,"15.055","16.9750501345741","19.8235299487164","19.1303335950113","20.246","14.4308612227887","15.8090639402464","14.6665133431435","19.555"
2023-07-19 19:00:00,"14.888","16.5698363675333","19.3681069910231","18.6949847182199","19.817","14.2942693518727","15.5776516805577","14.3558158967724","19.27"
2023-07-19 20:00:00,"14.529","16.1146356003588","18.7507109606301","18.2112206403909","19.127","14.0891419106375","15.3642681907686","14.0991057340642","18.866"
2023-07-19 21:00:00,"14.098","15.5817954499981","18.0986425845515","17.684472735978","18.366","13.8835351996798","15.083394051663","13.7369778303071","18.247"
2023-07-19 22:00:00,"13.69","15.0234300229733","17.41195387032","17.1597717650933","17.796","13.6664260153818","14.7905544832235","13.3604549641551","17.486"
2023-07-19 23:00:00,"13.377","14.4640010427543","16.7709100972407","16.6338138226214","17.249","13.4718425080418","14.4764858207224","12.9422435987269","16.82"
2023-07-20 00:00:00,"13.137","13.9545590626688","16.2457329302702","16.1614888825063","16.749","13.323268894063","14.1646870366922","12.5102776440378","16.249"
2023-07-20 01:00:00,"12.968","13.5216929125754","15.7528046062447","15.7631050490112","16.392","13.1742160103618","13.9203122285584","12.1839856550723","15.772"
2023-07-20 02:00:00,"12.847","13.1643390392796","15.4103632264809","15.4378590724026","16.106","13.0826754933619","13.6901727282294","11.8583340392407","15.414"
2023-07-20 03:00:00,"12.799","12.9335479961093","15.0747749300452","15.2351962643786","15.843","12.967650759959","13.5919186857856","11.7478679274009","15.151"
2023-07-20 04:00:00,"12.678","12.7038205061334","14.7170854200782","15.0716762027383","15.652","12.8416028229383","13.5045284701502","11.6585459602491","14.912"
2023-07-20 05:00:00,"12.558","12.4730294629632","14.3814971236425","14.8744580569605","15.461","12.7265780895354","13.4062744277063","11.5480798484093","14.577"
2023-07-20 06:00:00,"12.461","12.293288973121","14.0680620482707","14.7430192096193","15.366","12.6115533561324","13.3526817784363","11.5074923705356","14.314"
2023-07-20 07:00:00,"12.461","12.1645990366067","13.8944988320675","14.6501363494835","15.294","12.554040989431","13.2919241860754","11.4340617536871","14.242"
2023-07-20 08:00:00,"12.799","12.216713143129","14.1054633995377","14.6901761692033","15.676","12.6460607761533","13.2545938869166","11.3410413558219","14.29"
2023-07-20 09:00:00,"13.618","12.6782952294694","14.7295525371672","15.1224982355555","16.344","12.8531052962786","13.4718325063103","11.6030622886779","14.768"
2023-07-20 10:00:00,"14.314","13.4451170825834","15.7902059575117","15.8128031475654","17.201","13.2087234303826","13.8222243370386","12.0175346403586","15.27"
2023-07-20 11:00:00,"15.055","14.2863876593007","16.624185154744","16.5697711435554","17.843","13.4378143577435","14.3517653059283","12.75990123371","16.249"
2023-07-20 12:00:00,"15.605","15.3031445130829","17.5097913331116","17.7283324048977","19.08","13.6549235420415","15.0456269672417","13.7638760006825","17.082"
2023-07-20 13:00:00,"15.986","16.36776126061","18.3926224286056","18.9486751889879","20.341","13.8605302529992","15.7917239519087","14.8539063415863","17.629"
2023-07-20 14:00:00,"15.9706379618685","16.7219244743229","18.6630480491902","19.2213751515456","19.9825409914211","13.9175633499782","16.0501679169232","15.2368236065596","18.224"
2023-07-20 15:00:00,"15.7035702154698","16.5698363675333","18.7137875608912","19.0307388900694","19.8559995643704","13.9745964469571","15.8657197329633","14.9267777513692","18.509"
2023-07-20 16:00:00,"15.6960559328566","16.7474497509869","19.0949687909464","19.0782207214698","20.0318740883957","14.1231700609359","15.8872194613632","14.9045325852788","18.747"
2023-07-20 17:00:00,"15.4830321505927","16.5698363675333","19.0178940426616","18.8197582280288","19.7166033850447","14.1231700609359","15.7318350309457","14.6614131712718","18.699"
2023-07-20 18:00:00,"15.1599922526639","16.2156731538205","18.7239246944562","18.4551795900664","19.5616010266599","14.0546344906166","15.4837563331842","14.2990402608867","18.747"
2023-07-20 19:00:00,"14.8938185389044","15.8104593867796","18.244958009142","18.0468271635791","19.1741496977577","13.9065401463604","15.2627093407485","14.0088871691038","18.628"
2023-07-20 20:00:00,"14.5058994532433","15.3031445130829","17.7207038930492","17.5336857295958","18.6314539608954","13.7579665323816","14.9527714481005","13.5798328241633","18.295"
2023-07-20 21:00:00,"14.2490510474137","14.8202913628558","17.0667834849747","17.0712332911053","18.0439687324329","13.5408573480836","14.7259935237307","13.3066721040861","17.677"
2023-07-20 22:00:00,"13.9146117474894","14.2863876593007","16.4132725948064","16.5804336071208","17.4811500524577","13.3347713674033","14.4446208250695","12.9439444102292","16.939"
2023-07-20 23:00:00,"13.5419268066199","13.7769456792153","15.8635707115641","16.0917746802671","16.9535023452774","13.1742160103618","14.1436191944279","12.5333788249028","16.249"
2023-07-21 00:00:00,"13.2633424961471","13.3174906992635","15.288473068705","15.6783005438281","16.5311764833314","12.9906557066396","13.9070790457749","12.2323247778445","15.676"
2023-07-21 01:00:00,"12.979948961017","12.8824974427814","14.7710779661809","15.2935098929701","16.1830923164226","12.830100349598","13.6712086135118","11.9236655337186","15.127"
2023-07-21 02:00:00,"12.7755691462065","12.4985547396272","14.2513113684488","14.9586182756639","15.8887213275676","12.6575632494936","13.4907967278111","11.7062852929215","14.625"
2023-07-21 03:00:00,"12.6318535455049","12.1645990366067","13.752255477691","14.6771327997877","15.5937646404801","12.4845468796667","13.3545476757288","11.5581838959907","14.194"
2023-07-21 04:00:00,"12.4858799031671","11.8572321634445","13.3118251781457","14.4164091500284","15.3231270857041","12.3345354565204","13.2208292314185","11.4053889117409","13.858"
2023-07-21 05:00:00,"12.3508953593615","11.5732634605576","12.9050921658757","14.1781210738704","15.0352278562535","12.1960265067144","13.09721532506","11.2640772801373","13.642"
2023-07-21 06:00:00,"12.2478006033199","11.3158835875291","12.5098972895765","13.9660394860756","14.7869850472775","12.0575175569083","12.9968625609795","11.1591607703911","13.377"
2023-07-21 07:00:00,"12.1476452293911","11.1606048211565","12.3238149487516","13.8419591971844","14.6246359727747","11.9995259204844","12.913275712476","11.0501910464597","13.185"
2023-07-21 08:00:00,"12.1353504667124","11.2648330342011","12.5583752513754","13.9435906246818","14.6694254643749","12.0920249769292","12.9211053660467","11.0276490726604","13.233"
2023-07-21 09:00:00,"12.3315333303891","11.7285422269302","13.2559806000472","14.3561942633699","15.1525729384362","12.3345354565204","13.1082453027927","11.2292365219514","13.81"
2023-07-21 10:00:00,"12.7172801358124","12.5496052929552","14.4382706828593","15.0675011502163","16.1942099878182","12.7380805628757","13.4629012502142","11.6323534447703","14.601"
2023-07-21 11:00:00,"13.3447013475456","13.5982687425673","15.7624907102196","15.9938070561366","17.5530421270626","13.1627135370215","13.9976695855722","12.3093479606096","15.581"
2023-07-21 12:00:00,"13.8901407122545","14.5916274260742","17.0842931650799","16.946629114922","18.7437286047009","13.5978904450625","14.47455325001","12.8918082979466","16.725"
2023-07-21 13:00:00,"15.0598656233271","15.9625474935692","18.3335188858649","18.3130081137214","20.0061422175791","13.9175633499782","15.3858296934616","14.1973789263141","17.915"
2023-07-21 14:00:00,"15.6709035571451","16.9239995812461","19.4982512345329","19.2274404421071","20.6841663849709","14.2827668785324","15.8978553629546","14.8611432745004","18.913"
2023-07-21 15:00:00,"16.1253956937767","17.5568137318742","20.1927220132107","19.8070077287716","21.3866463676488","14.4878943197677","16.2666232831612","15.3609728512156","19.484"
2023-07-21 16:00:00,"16.1019659258954","17.6078642852021","20.3316128837284","19.8891210139468","21.5297584045411","14.5449274167466","16.2598902262058","15.3289857270152","19.674"
2023-07-21 17:00:00,"16.0105703534544","17.4047256250846","20.033529953625","19.6218161295416","21.3312470851404","14.442363696129","16.174598732207","15.2341141577699","19.817"
2023-07-21 18:00:00,"15.6704565408256","17.0505624113717","19.7631043330405","19.1869106042323","20.8138073625166","14.3853305991501","15.9161547671925","14.8511968927966","19.651"
2023-07-21 19:00:00,"15.2736591635541","16.4943240907357","19.1489508412003","18.589405748783","20.2295308186683","14.2032081045954","15.5936484022407","14.4150965578541","19.365"
2023-07-21 20:00:00,"14.9703982382814","15.9870092170389","18.5079590756537","18.1309377981888","19.4905955650924","13.9976013936377","15.3351049597221","14.08790797108","18.794"
2023-07-21 21:00:00,"14.7359971502074","15.4807578965365","17.774234913713","17.6678284350818","18.7533464159712","13.7464640590413","15.118521145771","13.8434965927585","18.01"
2023-07-21 22:00:00,"14.3245311345865","14.8968671928477","17.1225760555406","17.1184048083481","18.1018818672039","13.5518805517014","14.7830522323741","13.3918017152216","17.153"
2023-07-21 23:00:00,"13.8741080649079","14.3374382126287","16.5757071929451","16.5706682168913","17.5614579330287","13.4033069377226","14.4275225008611","12.8914129314406","16.463"
2023-07-22 00:00:00,"13.4943558577447","13.8790467858712","16.1423334412504","16.12079213817","17.2726727980757","13.2887614740422","14.1297211943814","12.4685485617275","15.986"
2023-07-22 01:00:00,"13.2528587587851","13.5216929125754","15.7292608786238","15.7901014993153","17.0421482140696","13.1627135370215","13.9306774958114","12.2045300096605","15.676"
2023-07-22 02:00:00,"12.9736801972784","13.1898643159435","15.4214398370128","15.4950228408019","16.900855197088","13.0826754933619","13.7125034248164","11.8932733562238","15.366"
2023-07-22 03:00:00,"12.8540757049347","12.9335479961093","15.0512312024242","15.294633827233","16.6891730256105","12.9561482866187","13.6022839530385","11.7684122819891","15.103"
2023-07-22 04:00:00,"12.7008875615887","12.6782952294694","14.7295525371672","15.1007195865707","16.5088092863867","12.8531052962786","13.4718325063103","11.6030622886779","14.768"
2023-07-22 05:00:00,"12.5948233507984","12.4475041862992","14.3939642407315","14.9035014407928","16.2612613097626","12.7380805628757","13.3735784638664","11.4925961768381","14.505"
2023-07-22 06:00:00,"12.549987532515","12.267763696457","14.0805291653597","14.7666179312054","16.0133659169625","12.6230558294727","13.3199858145964","11.4520086989644","14.194"
2023-07-22 07:00:00,"12.4810105332378","12.1390737599427","13.9069659491565","14.6632994684311","15.8830301070651","12.5655434627713","13.2592282222355","11.3785780821158","14.098"
2023-07-22 08:00:00,"12.4716852253079","12.216713143129","14.0819196719168","14.7387244075653","15.9054248528652","12.634558302813","13.2649591541696","11.3615857104101","14.194"
2023-07-22 09:00:00,"12.6283769291647","12.5751305696192","14.6141533867378","15.0436755677033","16.2806894205237","12.8185978762577","13.4126750760303","11.523482279636","14.673"
2023-07-22 10:00:00,"12.9773309925037","13.2919654225995","15.6295713838363","15.648133225733","17.1759585394933","13.1627135370215","13.7297012265289","11.8900761568131","15.294"
2023-07-22 11:00:00,"13.6087041091115","14.2863876593007","16.8350977146816","16.5482193554975","18.4072651608539","13.5408573480836","14.2589097867871","12.5758580571908","16.225"
2023-07-22 12:00:00,"14.5154590853303","15.4807578965365","18.0783413954835","17.7651517727327","19.5046836390456","13.8950376730201","14.9846364437534","13.578132012661","17.011"
2023-07-22 13:00:00,"16.2253822009965","17.0760876880357","19.0511923078794","19.6236127033777","20.0061422175791","14.0321088136586","16.2567855456729","15.517019098592","17.724"
2023-07-22 14:00:00,"16.7866212169391","18.0375397757126","20.2845938621084","20.4838252702282","20.5941077776735","14.4308612227887","16.738579185678","16.1208624125627","18.105"
2023-07-22 15:00:00,"16.8592202668497","18.3661777127614","20.8706120929015","20.5950054380009","21.2300983553028","14.6474911373642","16.8308743709706","16.1837874406418","19.008"
2023-07-22 16:00:00,"16.6422158351195","18.3406524360975","21.1165545088982","20.5430594709209","21.422406806195","14.7730598046624","16.695389506872","15.9245722527377","19.603"
2023-07-22 17:00:00,"16.1633998979674","18.0120144990486","21.0906807977533","20.170989237184","21.2098387292152","14.8300929016414","16.3564873381857","15.3728627884146","19.651"
2023-07-22 18:00:00,"15.9556323566805","17.6833765619998","20.6910504106259","19.8098083279396","20.9440378058134","14.7045242343432","16.1821337871405","15.1472949531789","19.627"
2023-07-22 19:00:00,"15.6303998745636","16.9750501345741","19.6606858326715","19.1793355552272","20.0912044367256","14.3513024488517","15.8807570387462","14.8086117957118","19.056"
2023-07-22 20:00:00,"15.247025616767","16.3167107072821","18.814857066387","18.5312614538171","19.3158176797706","14.0776394372972","15.5514181393349","14.3962530147682","18.176"
2023-07-22 21:00:00,"14.7797046116946","15.65837127999","18.0847849609054","17.8561909021028","18.642305801379","13.8605302529992","15.1711166759298","13.8828844904326","17.582"
2023-07-22 22:00:00,"14.3369129867078","15.0489552996373","17.4230304808519","17.2441588447237","18.060644708875","13.6664260153818","14.8128851798104","13.3953942811381","17.082"
2023-07-22 23:00:00,"13.9035638317293","14.4895263194183","16.8526178906355","16.7125293790786","17.6773895691713","13.5063499280627","14.4677207155504","12.9155498519454","16.249"
2023-07-23 00:00:00,"13.5579594539665","14.0311348926608","16.372156683699","16.278760426169","17.444245766302","13.3687995177017","14.1906499435767","12.5337741914087","15.867"
2023-07-23 01:00:00,"13.3006640318173","13.6748445725593","15.9830893741321","15.960216083394","17.2975813961383","13.2542540540213","13.9821714234448","12.2506670896278","15.629"
2023-07-23 02:00:00,"13.2562752298535","13.3685412525915","15.4048012002527","15.700749405222","17.1114988875565","13.0366656000008","13.9102793699369","12.2200259934578","15.438"
2023-07-23 03:00:00,"13.0254961924129","13.0622379326236","15.0835320529018","15.4467273892962","16.8511746839375","12.9446458132784","13.7252331489174","11.9651090263668","15.151"
2023-07-23 04:00:00,"12.8951736385502","12.7548710594614","14.6215200030374","15.1805590772907","16.5140477241128","12.7840904562368","13.601016199589","11.8311463671562","14.864"
2023-07-23 05:00:00,"12.826790890307","12.4985547396272","14.180680185586","14.9586182756639","16.1778538786965","12.6230558294727","13.5218925295701","11.7679183566861","14.601"
2023-07-23 06:00:00,"12.7726598367296","12.267763696457","13.7734797176366","14.7614001298861","15.8720453511255","12.4730444063264","13.4551661750206","11.7199413233854","14.385"
2023-07-23 07:00:00,"12.6324477965389","12.0369726532868","13.4849788764428","14.5532926596158","15.6354545815854","12.3810246196041","13.3361815980708","11.5683865023692","14.194"
2023-07-23 08:00:00,"12.5847596855853","12.0114473766228","13.4974459935318","14.5394593282593","15.6047218475643","12.3925270929444","13.3034856342309","11.512902830798","14.146"
2023-07-23 09:00:00,"12.6488973875691","12.293288973121","13.9974308654079","14.7861227857351","15.9159017283174","12.5770459361116","13.3837775801953","11.5691254343002","14.505"
2023-07-23 10:00:00,"12.938733865323","12.9335479961093","14.9344935529704","15.3216302775371","16.7480192747898","12.8991151896398","13.6536784031679","11.8702780401556","15.031"
2023-07-23 11:00:00,"13.6096282143865","13.9045720625352","16.0366724023285","16.2101701581927","17.8919605579425","13.2317283770632","14.2034463410977","12.605353636877","15.819"
2023-07-23 12:00:00,"14.3233727051544","15.0234300229733","17.3884101426991","17.3328666523374","19.1834521167613","13.6549235420415","14.8009197504765","13.3809993187433","16.868"
2023-07-23 13:00:00,"15.2533814699482","16.2656601539541","18.6995099234902","18.5848110029432","20.3379522143975","14.0321088136586","15.5477859290373","14.4076957843803","17.843"
2023-07-23 14:00:00,"15.6879774718453","16.9239995812461","19.4747075069119","19.1786653428182","21.1294254820435","14.2712644051922","15.9082206302075","14.8816876290886","18.747"
2023-07-23 15:00:00,"15.930010004611","17.3802639016149","20.0935460513947","19.5820164585413","21.6244704588672","14.4768711161499","16.1221026795523","15.1389975818966","19.484"
2023-07-23 16:00:00,"15.7614050969469","17.3802639016149","20.3260403616515","19.5114627102675","21.6574749955755","14.5904580403853","16.0197456654291","14.9361220803382","19.888"
2023-07-23 17:00:00,"15.6354146787861","17.3036880716229","20.3398979852975","19.3610694712737","21.4115549657115","14.6134629870659","15.9320230411624","14.7902154202127","20.055"
